method,workflow,dataset,budget_iter,budget,total_candidates,total_emissions,time,auc,recall,memory
sn,top1,D1,4,356.0,356.0,356.0,0.2732973098754883,0.5896830642369308,0.7640449438202247,9.7811999999999
sn,top1,D1,2,178.0,178.0,178.0,0.268108606338501,0.4732282970309452,0.6179775280898876,9.94539999999995
sn,top1,D10,1,22863.0,22863.0,22863.0,275.67761731147766,0.1907678352576153,0.2361019988627914,116.70319999999992
sn,top1,D10,7,160041.0,160041.0,160041.0,248.3889079093933,0.3102208958321822,0.4322704806893233,148.54679999999996
sn,top1,D10,9,205767.0,205767.0,205767.0,277.8825852870941,0.3378578793245222,0.4511656388050562,154.34770000000003
sn,top1,D10,2,45726.0,45726.0,45726.0,294.9849419593811,0.2218603126616597,0.2658443773782968,119.62110000000008
sn,top1,D10,4,91452.0,91452.0,91452.0,269.4108180999756,0.2564495241946769,0.317106241525609,130.19920000000002
sn,top1,D10,3,68589.0,68589.0,68589.0,247.4690682888031,0.2403103376650596,0.2918252197874295,125.17189999999994
sn,top1,D10,10,228630.0,228630.0,228630.0,183.6906316280365,0.348990125097599,0.4611380833661374,158.5507
sn,top1,D10,5,114315.0,114315.0,114315.0,270.23009610176086,0.2729055935679891,0.3439618597734331,130.37889999999993
sn,top1,D10,6,137178.0,137178.0,137178.0,278.8384048938751,0.2890587781038115,0.4203735292831212,133.29289999999992
sn,top1,D10,8,182904.0,182904.0,182904.0,270.00435519218445,0.3252695462985796,0.4425053580020119,153.086
sn,top1,D2,10,10760.0,10760.0,10760.0,2.530757427215576,0.6509656065601268,0.7890334572490706,23.63279999999997
sn,top1,D2,5,5380.0,5380.0,5380.0,2.48428726196289,0.5520183573070124,0.6849442379182156,22.90230000000008
sn,top1,D2,8,8608.0,8608.0,8608.0,2.49855375289917,0.6099665086377664,0.7620817843866171,23.230500000000006
sn,top1,D2,9,9684.0,9684.0,9684.0,2.552220582962036,0.636936261762248,0.79182156133829,22.668000000000006
sn,top1,D2,6,6456.0,6456.0,6456.0,2.44351577758789,0.5794938549731059,0.7044609665427509,22.566400000000044
sn,top1,D2,3,3228.0,3228.0,3228.0,2.3984432220458984,0.4767934298947374,0.6449814126394052,21.88279999999997
sn,top1,D2,7,7532.0,7532.0,7532.0,2.5674431324005127,0.597155045680048,0.7295539033457249,22.4375
sn,top1,D2,1,1076.0,1076.0,1076.0,2.455815315246582,0.2667130919220051,0.4349442379182156,21.453100000000063
sn,top1,D2,4,4304.0,4304.0,4304.0,2.476163387298584,0.5101181301244706,0.6561338289962825,21.441400000000044
sn,top1,D2,2,2152.0,2152.0,2152.0,2.36991286277771,0.3988914059572792,0.6087360594795539,21.86719999999991
sn,top1,D3,7,7721.0,7721.0,7721.0,7.69984245300293,0.3871601854376159,0.4977334542157751,58.89839999999992
sn,top1,D3,3,3309.0,3309.0,3309.0,7.683778762817383,0.291649524915571,0.4125113327289211,58.63670000000002
sn,top1,D3,1,1103.0,1103.0,1103.0,7.71742844581604,0.1753247073199574,0.271078875793291,59.99609999999996
sn,top1,D3,8,8824.0,8824.0,8824.0,7.785176753997803,0.4024236758364421,0.5113327289211242,58.22270000000003
sn,top1,D3,4,4412.0,4412.0,4412.0,7.653241157531738,0.3180194344616449,0.42792384406165,57.492200000000025
sn,top1,D3,10,11030.0,11030.0,11030.0,7.748691320419311,0.4398306166426651,0.5339981867633726,59.882799999999975
sn,top1,D3,5,5515.0,5515.0,5515.0,7.846982955932617,0.3507406460197818,0.4632819582955575,57.53910000000008
sn,top1,D3,6,6618.0,6618.0,6618.0,7.7210853099823,0.3702185951401969,0.471441523118767,58.25390000000005
sn,top1,D3,2,2206.0,2206.0,2206.0,7.710433006286621,0.2447376496361804,0.3517679057116953,58.41790000000003
sn,top1,D3,9,9927.0,9927.0,9927.0,7.886085748672485,0.4220933787641002,0.5258386219401632,58.8945
sn,top1,D4,5,11120.0,11120.0,11120.0,5.540729761123657,0.8265659660024576,0.9469424460431656,45.85160000000008
sn,top1,D4,3,6672.0,6672.0,6672.0,5.361647605895996,0.7467313650952396,0.9388489208633094,45.293000000000006
sn,top1,D4,10,22240.0,22240.0,22240.0,5.63902759552002,0.8926940054001355,0.97931654676259,47.257799999999975
sn,top1,D4,4,8896.0,8896.0,8896.0,5.3579466342926025,0.7978762544645471,0.9482913669064748,45.375
sn,top1,D4,7,15568.0,15568.0,15568.0,5.632649898529053,0.861936431970746,0.9491906474820144,47.46089999999992
sn,top1,D4,9,20016.0,20016.0,20016.0,5.772588491439819,0.8831628008280037,0.9721223021582732,46.83989999999994
sn,top1,D4,6,13344.0,13344.0,13344.0,5.443153858184815,0.8497623257707182,0.954136690647482,45.39850000000001
sn,top1,D4,8,17792.0,17792.0,17792.0,5.613112449645996,0.8779999015455857,0.9577338129496404,46.742200000000025
sn,top1,D4,2,4448.0,4448.0,4448.0,5.313838481903076,0.6520692751260866,0.9204136690647482,46.617200000000025
sn,top1,D4,1,2224.0,2224.0,2224.0,5.289560556411743,0.4309077681674882,0.7711330935251799,47.429700000000025
sn,top1,D5,7,13776.0,13776.0,13776.0,7.177648067474365,0.3983214261898721,0.6026422764227642,53.04689999999994
sn,top1,D5,9,17712.0,17712.0,17712.0,6.762404918670654,0.4631353103388683,0.7362804878048781,52.9375
sn,top1,D5,4,7872.0,7872.0,7872.0,6.749788284301758,0.3209519465002813,0.4527439024390244,51.492200000000025
sn,top1,D5,1,1968.0,1968.0,1968.0,6.686307191848755,0.2025552568882722,0.2606707317073171,51.14059999999995
sn,top1,D5,10,19680.0,19680.0,19680.0,6.674062967300415,0.4943971435865402,0.739329268292683,55.33589999999992
sn,top1,D5,8,15744.0,15744.0,15744.0,6.838865280151367,0.4430541893542113,0.6875,54.18360000000007
sn,top1,D5,2,3936.0,3936.0,3936.0,6.396958351135254,0.2466650817447945,0.3185975609756097,51.50389999999993
sn,top1,D5,6,11808.0,11808.0,11808.0,6.639594793319702,0.3795824219779973,0.5579268292682927,52.570299999999975
sn,top1,D5,3,5904.0,5904.0,5904.0,6.993914604187012,0.2846319262303505,0.3821138211382114,51.84770000000003
sn,top1,D5,5,9840.0,9840.0,9840.0,7.20783805847168,0.3466457631627344,0.4979674796747967,52.81639999999993
sn,top1,D6,7,7504.0,7504.0,7504.0,6.533714532852173,0.3468753418119256,0.4300373134328358,52.14850000000001
sn,top1,D6,2,2144.0,2144.0,2144.0,6.384595155715942,0.2582785373830137,0.3152985074626865,53.12109999999996
sn,top1,D6,8,8576.0,8576.0,8576.0,6.50377893447876,0.3441425697674573,0.4253731343283582,52.832
sn,top1,D6,10,10720.0,10720.0,10720.0,8.978515148162842,0.369951932112598,0.4729477611940298,52.12109999999996
sn,top1,D6,6,6432.0,6432.0,6432.0,7.202702283859253,0.3214986102442899,0.3861940298507462,53.5195
sn,top1,D6,3,3216.0,3216.0,3216.0,6.331427335739136,0.2955752787198617,0.3488805970149253,51.507799999999975
sn,top1,D6,9,9648.0,9648.0,9648.0,8.093838453292847,0.3548777578064616,0.4505597014925373,53.44139999999993
sn,top1,D6,5,5360.0,5360.0,5360.0,7.988936185836792,0.3199771289049953,0.373134328358209,52.84770000000003
sn,top1,D6,4,4288.0,4288.0,4288.0,7.501877784729004,0.301787721453355,0.355410447761194,53.02350000000001
sn,top1,D6,1,1072.0,1072.0,1072.0,6.96521782875061,0.2103862096785415,0.3087686567164179,51.81650000000002
sn,top1,D7,2,2190.0,2190.0,2190.0,10.74262285232544,0.4229831877606428,0.5945205479452055,71.92970000000003
sn,top1,D7,10,10950.0,10950.0,10950.0,11.012666463851929,0.593439434858949,0.6593607305936073,70.22270000000003
sn,top1,D7,6,6570.0,6570.0,6570.0,11.013471364974976,0.5576773271792466,0.6374429223744292,69.35929999999996
sn,top1,D7,9,9855.0,9855.0,9855.0,11.05794620513916,0.5856385837335006,0.6502283105022831,68.84379999999999
sn,top1,D7,8,8760.0,8760.0,8760.0,12.681886911392212,0.5757106395664574,0.6374429223744292,69.43360000000007
sn,top1,D7,1,1095.0,1095.0,1095.0,11.115694761276243,0.2819526380695261,0.5351598173515981,72.50389999999993
sn,top1,D7,4,4380.0,4380.0,4380.0,12.41239881515503,0.5196472105053024,0.628310502283105,69.84379999999999
sn,top1,D7,7,7665.0,7665.0,7665.0,10.863704919815063,0.5714384931625971,0.6429223744292237,70.78909999999996
sn,top1,D7,5,5475.0,5475.0,5475.0,10.758466958999634,0.5417491352885712,0.628310502283105,70.0195
sn,top1,D7,3,3285.0,3285.0,3285.0,10.631252527236938,0.4816551191300031,0.6109589041095891,69.39840000000004
sn,top1,D8,2,1706.0,1706.0,1706.0,12.13683271408081,0.2977849294436864,0.4665885111371629,100.57029999999996
sn,top1,D8,10,8530.0,8530.0,8530.0,12.271040201187134,0.5608282214111112,0.671746776084408,94.14840000000004
sn,top1,D8,8,6824.0,6824.0,6824.0,12.181844711303713,0.5481066178838744,0.6740914419695193,92.97659999999996
sn,top1,D8,9,7677.0,7677.0,7677.0,12.2130286693573,0.5479114364910792,0.6670574443141852,94.20309999999996
sn,top1,D8,3,2559.0,2559.0,2559.0,11.968602180480955,0.386599684935521,0.5861664712778429,95.84760000000006
sn,top1,D8,5,4265.0,4265.0,4265.0,12.641385555267334,0.4664184046928523,0.6553341148886284,96.5312
sn,top1,D8,4,3412.0,3412.0,3412.0,12.205444812774658,0.4203814873755267,0.6213364595545134,96.80859999999996
sn,top1,D8,6,5118.0,5118.0,5118.0,14.275769472122192,0.5124075147480567,0.6764361078546307,96.92579999999998
sn,top1,D8,1,853.0,853.0,853.0,14.189369440078735,0.2061411576719176,0.347010550996483,102.11329999999998
sn,top1,D8,7,5971.0,5971.0,5971.0,14.317778587341309,0.5175726269287722,0.6635404454865181,95.4765
sn,top1,D9,9,20772.0,20772.0,20772.0,42.37687587738037,0.5102400120941172,0.5584922010398613,138.45309999999995
sn,top1,D9,6,13848.0,13848.0,13848.0,51.13681101799011,0.4735062739703779,0.5233968804159446,138.59760000000006
sn,top1,D9,2,4616.0,4616.0,4616.0,51.33449816703797,0.4059063801961545,0.5177642980935875,140.53910000000008
sn,top1,D9,1,2308.0,2308.0,2308.0,42.24256849288941,0.2973619541647375,0.4891681109185442,139.62890000000004
sn,top1,D9,10,23080.0,23080.0,23080.0,43.76918125152588,0.5122776302010004,0.5619584055459272,118.3985
sn,top1,D9,3,6924.0,6924.0,6924.0,42.42144823074341,0.4430458177176927,0.5238301559792028,139.57810000000006
sn,top1,D9,5,11540.0,11540.0,11540.0,53.95981359481812,0.477303470994907,0.5333622183708839,116.64460000000008
sn,top1,D9,4,9232.0,9232.0,9232.0,42.3516206741333,0.4746793535583057,0.5398613518197574,108.05859999999996
sn,top1,D9,8,18464.0,18464.0,18464.0,42.70378851890564,0.5092899536853959,0.5597920277296361,138.52740000000006
sn,top1,D9,7,16156.0,16156.0,16156.0,42.4532322883606,0.4906679088823855,0.5346620450606586,138.95310000000006
sn,top1,synthetic200K,5,862015.0,862015.0,862015.0,4285.791591644287,0.4369444898878696,0.5298689697975093,542.7656
sn,top1,synthetic200K,2,344806.0,344806.0,344806.0,5860.68243432045,0.3126284520759941,0.4723931718125554,414.00389999999993
sn,top1,synthetic200K,6,1034418.0,1034418.0,1034418.0,5852.862885951996,0.4521834478538995,0.5301937901312622,597.6211
sn,top1,synthetic200K,1,172403.0,172403.0,172403.0,4253.257215976715,0.204015039122944,0.3436309112950471,286.25790000000006
sn,top1,synthetic200K,4,689612.0,689612.0,689612.0,5976.886921167374,0.4139129611185373,0.5291787265882845,465.125
sn,top1,synthetic200K,3,517209.0,517209.0,517209.0,4276.423283100128,0.3763363953347518,0.5181522363299943,385.8594000000001
sn,top1,synthetic200K,8,1379224.0,1379224.0,1379224.0,5864.16117978096,0.4718865457530353,0.5309768391501308,746.0937000000001
sn,top1,synthetic200K,7,1206821.0,1206821.0,1206821.0,6025.74566245079,0.4638340940028388,0.5309768391501308,710.8555
sn,top1,synthetic200K,9,1551627.0,1551627.0,1551627.0,4287.645709991455,0.4785556727566272,0.5314524689245547,772.7265000000001
sn,top1,synthetic200K,10,1724030.0,1724030.0,1724030.0,5880.098509311676,0.4835912067700584,0.5314176667459383,800.8398000000001
sn,top1,synthetic300K,2,514068.0,514068.0,514068.0,8859.978425502777,0.3372754508274329,0.5066178015359836,592.5899
sn,top1,synthetic300K,1,257034.0,257034.0,257034.0,12178.955450057983,0.2251451517525059,0.3877774924718131,427.9688
sn,top1,synthetic300K,3,771102.0,771102.0,771102.0,12168.223838567734,0.3987318508031373,0.5324470692593197,572.4843999999999
sn,top1,synthetic300K,6,1542204.0,1542204.0,1542204.0,12205.297441005709,0.4669496594592142,0.5365087887205584,873.2031
sn,top1,synthetic300K,10,2570340.0,2570340.0,2570340.0,12634.212442159653,0.4952480514626697,0.5381155800399947,1003.414
sn,top1,synthetic300K,7,1799238.0,1799238.0,1799238.0,8892.883469581604,0.4770552170274161,0.5370612448158609,888.7577999999999
sn,top1,synthetic300K,9,2313306.0,2313306.0,2313306.0,12224.9569542408,0.4903529374021811,0.5377420885952832,1022.9414
sn,top1,synthetic300K,4,1028136.0,1028136.0,1028136.0,12555.75153017044,0.4325226547347367,0.5351898970564205,636.9648000000001
sn,top1,synthetic300K,5,1285170.0,1285170.0,1285170.0,8873.446154356003,0.4531319201419643,0.5358785219076075,749.8827999999999
sn,top1,synthetic300K,8,2056272.0,2056272.0,2056272.0,8902.541732311249,0.4842842665103066,0.5371040407105675,949.6368
sn,top2,D1,1,89.0,89.0,89.0,0.2919392585754394,0.1233458177278401,0.2921348314606741,9.867199999999912
sn,top2,D1,2,178.0,178.0,178.0,0.2950670719146728,0.2896867742137976,0.449438202247191,9.828100000000063
sn,top2,D1,4,356.0,356.0,356.0,0.2996644973754883,0.375633399427188,0.550561797752809,10.089899999999943
sn,top2,D1,8,712.0,712.0,712.0,0.3024115562438965,0.4648029374221957,0.5730337078651685,9.956999999999994
sn,top2,D1,9,801.0,801.0,801.0,0.2976324558258056,0.4803020538541354,0.5730337078651685,9.828200000000038
sn,top2,D1,3,267.0,267.0,267.0,0.2991166114807129,0.3239560623847056,0.4382022471910112,10.050800000000097
sn,top2,D1,10,890.0,890.0,890.0,0.3171277046203613,0.4994892747701817,0.5842696629213483,9.718700000000013
sn,top2,D1,6,534.0,534.0,534.0,0.3076553344726562,0.4459939094823056,0.5393258426966292,9.92190000000005
sn,top2,D1,7,623.0,623.0,623.0,0.2950732707977295,0.4244994237971775,0.5617977528089888,9.859299999999962
sn,top2,D1,5,445.0,445.0,445.0,0.2997817993164062,0.3944928704590114,0.5280898876404494,9.543000000000006
sn,top2,D10,3,68589.0,68589.0,68589.0,301.6447322368622,0.2747934330492156,0.3251979180335039,154.7813
sn,top2,D10,1,22863.0,22863.0,22863.0,203.6270537376404,0.2100532603198452,0.2765603814022657,154.4688
sn,top2,D10,6,137178.0,137178.0,137178.0,305.670241355896,0.3081859059144362,0.3567773258102611,162.25390000000004
sn,top2,D10,2,45726.0,45726.0,45726.0,312.4802761077881,0.2557966585160363,0.3123387132047412,155.55459999999994
sn,top2,D10,9,205767.0,205767.0,205767.0,272.89584851264954,0.3289735001317092,0.3790403709049556,172.836
sn,top2,D10,7,160041.0,160041.0,160041.0,321.7861075401306,0.3143658975212084,0.3634256221843153,169.87110000000007
sn,top2,D10,4,91452.0,91452.0,91452.0,268.90695309638977,0.2911601278693525,0.3378821676945283,159.88279999999995
sn,top2,D10,5,114315.0,114315.0,114315.0,315.8730497360229,0.29918823195798,0.3461925381620959,157.86720000000005
sn,top2,D10,10,228630.0,228630.0,228630.0,270.58465695381165,0.3333608544269005,0.3862135327822245,175.418
sn,top2,D10,8,182904.0,182904.0,182904.0,272.4003915786743,0.3244962663140776,0.3735292831212002,177.88670000000002
sn,top2,D2,4,4304.0,4304.0,4304.0,2.6148793697357178,0.4611660168646302,0.6449814126394052,26.8125
sn,top2,D2,8,8608.0,8608.0,8608.0,2.751530647277832,0.5838531993621229,0.733271375464684,26.355500000000006
sn,top2,D2,5,5380.0,5380.0,5380.0,2.606783628463745,0.5160363912955348,0.6886617100371747,26.69530000000009
sn,top2,D2,2,2152.0,2152.0,2152.0,2.544232130050659,0.3374667836182593,0.5260223048327137,26.74610000000007
sn,top2,D2,7,7532.0,7532.0,7532.0,2.6198534965515137,0.563293627000306,0.7202602230483272,25.8945
sn,top2,D2,10,10760.0,10760.0,10760.0,2.722080945968628,0.6203606303777064,0.7546468401486989,25.531299999999987
sn,top2,D2,9,9684.0,9684.0,9684.0,2.728333711624145,0.6006366914690104,0.7472118959107806,25.839899999999943
sn,top2,D2,6,6456.0,6456.0,6456.0,2.689079761505127,0.5418329319553495,0.7007434944237918,26.33980000000008
sn,top2,D2,1,1076.0,1076.0,1076.0,2.5980801582336426,0.2269642715376941,0.4117100371747212,26.4063000000001
sn,top2,D2,3,3228.0,3228.0,3228.0,2.5782887935638428,0.4212981564607905,0.6059479553903345,26.038999999999987
sn,top2,D3,1,1103.0,1103.0,1103.0,8.08146357536316,0.15605167724388,0.3318223028105168,61.42189999999994
sn,top2,D3,2,2206.0,2206.0,2206.0,7.998141765594482,0.2824849311163146,0.4460562103354488,59.59769999999992
sn,top2,D3,7,7721.0,7721.0,7721.0,8.298149347305298,0.4685488447954467,0.6019945602901179,60.054700000000025
sn,top2,D3,6,6618.0,6618.0,6618.0,8.337926387786865,0.4400020436237121,0.5757026291931097,61.03120000000001
sn,top2,D3,3,3309.0,3309.0,3309.0,8.165841341018677,0.3310967342567531,0.4886672710788758,59.98439999999994
sn,top2,D3,9,9927.0,9927.0,9927.0,8.397555589675903,0.5094906353852846,0.6355394378966455,60.59770000000003
sn,top2,D3,10,11030.0,11030.0,11030.0,8.24195146560669,0.5145052766073407,0.6355394378966455,61.98039999999992
sn,top2,D3,5,5515.0,5515.0,5515.0,8.196307897567749,0.4194289816750073,0.5793291024478694,58.875
sn,top2,D3,8,8824.0,8824.0,8824.0,8.290724039077759,0.4794670214377969,0.6029011786038078,61.31639999999993
sn,top2,D3,4,4412.0,4412.0,4412.0,8.206132173538208,0.3890117778203765,0.5367180417044425,61.11329999999998
sn,top2,D4,6,13344.0,13344.0,13344.0,6.084603309631348,0.8769931076494448,0.97931654676259,44.76169999999991
sn,top2,D4,5,11120.0,11120.0,11120.0,6.081928253173828,0.8546144470989564,0.9784172661870504,44.13669999999991
sn,top2,D4,9,20016.0,20016.0,20016.0,6.626373291015625,0.9087725747860808,0.9802158273381296,46.99609999999996
sn,top2,D4,7,15568.0,15568.0,15568.0,6.353714227676392,0.8904612548639542,0.9815647482014388,44.320299999999975
sn,top2,D4,4,8896.0,8896.0,8896.0,6.006276369094849,0.8261130277524742,0.9739208633093526,45.60160000000008
sn,top2,D4,2,4448.0,4448.0,4448.0,5.925213098526001,0.6832193719063736,0.9536870503597122,43.605500000000006
sn,top2,D4,10,22240.0,22240.0,22240.0,6.452801465988159,0.9183304159246296,0.9842625899280576,45.24209999999994
sn,top2,D4,8,17792.0,17792.0,17792.0,6.23892068862915,0.9025532482462676,0.9811151079136692,44.60160000000008
sn,top2,D4,1,2224.0,2224.0,2224.0,5.989873170852661,0.4319183978659768,0.8669064748201439,44.42579999999998
sn,top2,D4,3,6672.0,6672.0,6672.0,5.990087270736694,0.7774033283488688,0.9698741007194244,45.7618
sn,top2,D5,1,1968.0,1968.0,1968.0,7.193909406661987,0.1723577751902473,0.2464430894308943,54.89060000000006
sn,top2,D5,7,13776.0,13776.0,13776.0,7.1153953075408936,0.2894387797855551,0.366869918699187,54.582
sn,top2,D5,6,11808.0,11808.0,11808.0,7.182563781738281,0.2790072182096232,0.3465447154471545,54.03510000000006
sn,top2,D5,8,15744.0,15744.0,15744.0,7.409512758255005,0.2953337554572699,0.3719512195121951,54.76959999999997
sn,top2,D5,9,17712.0,17712.0,17712.0,7.329221725463867,0.3017512974486095,0.3826219512195122,54.95710000000008
sn,top2,D5,4,7872.0,7872.0,7872.0,7.186691761016846,0.2515102557986148,0.3180894308943089,55.2186999999999
sn,top2,D5,3,5904.0,5904.0,5904.0,7.241220474243164,0.230930794490001,0.3053861788617886,54.367200000000025
sn,top2,D5,5,9840.0,9840.0,9840.0,7.343558549880981,0.2665285560741028,0.3302845528455284,54.51169999999991
sn,top2,D5,10,19680.0,19680.0,19680.0,7.424406766891479,0.3140378415813468,0.4029471544715447,55.83589999999992
sn,top2,D5,2,3936.0,3936.0,3936.0,7.210659027099609,0.2141486285005149,0.2576219512195122,54.72660000000008
sn,top2,D6,5,5360.0,5360.0,5360.0,7.202879905700684,0.2873839044842913,0.3591417910447761,56.63670000000002
sn,top2,D6,4,4288.0,4288.0,4288.0,7.166322469711304,0.2655443637489918,0.3190298507462686,55.043000000000006
sn,top2,D6,9,9648.0,9648.0,9648.0,6.99387001991272,0.3316309168222722,0.4011194029850746,55.27729999999997
sn,top2,D6,7,7504.0,7504.0,7504.0,7.13566255569458,0.317093827995262,0.4011194029850746,56.12889999999993
sn,top2,D6,10,10720.0,10720.0,10720.0,6.978843688964844,0.3201924803739739,0.4141791044776119,56.34759999999994
sn,top2,D6,3,3216.0,3216.0,3216.0,7.10050892829895,0.2432410723813384,0.3097014925373134,55.6368
sn,top2,D6,1,1072.0,1072.0,1072.0,7.11067795753479,0.1386334868064154,0.3059701492537313,54.65629999999999
sn,top2,D6,6,6432.0,6432.0,6432.0,6.839545488357544,0.2889027194201436,0.3861940298507462,55.1445
